# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 361K of event 'cpu/cycles/Pu'
# Event count (approx.): 1394702908936
#
# Overhead  Symbol                                                                                                                                                                                                                                                                                                                                                     IPC   [IPC Coverage]
# ........  .........................................................................................................................................................................................................................................................................................................................................................  ....................
#
     0.00%  [.] 0x0000000000092af1                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffac3001a2                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffad17711a                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a61fc                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000176612                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a6f46                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] operator delete(void*, unsigned long)@plt                                                                                                                                                                                                                                                                                                              -      -            
     0.00%  [.] std::chrono::_V2::steady_clock::now()                                                                                                                                                                                                                                                                                                                  -      -            
     0.00%  [.] 0x00000000000a733c                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffac086f30                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffac08c9ea                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a6290                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffabffae1e                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000176584                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a75cc                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffad1615d4                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffac085b75                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000093b3b                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] neat::Population::speciate(int, int, float, float, float, float)                                                                                                                                                                                                                                                                                       -      -            
     0.00%  [.] 0x000000000017653e                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffad1474f4                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffac088ed7                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a6191                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a7690                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a5054                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a4fe4                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a7794                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a6fd6                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000001765e2                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000176577                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] std::locale::facet::_S_get_c_locale()                                                                                                                                                                                                                                                                                                                  -      -            
     0.00%  [.] 0x000000000005c8c3                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a6feb                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a6e2a                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005ce63                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000176395                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffad1474de                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000017648b                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000055932                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000065fc0                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a75c4                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a63b0                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005d105                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005d561                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a7052                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000148d47                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000176452                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffac3e70e0                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000064e70                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000055941                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000056534                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000001791a5                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] std::ostream::operator<<(int)                                                                                                                                                                                                                                                                                                                          -      -            
     0.00%  [.] 0x000000000005c4a8                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000001791b0                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005ce77                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000175a47                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000064ff1                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005dc87                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005c3e0                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005c384                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a6253                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000148d34                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffac09f018                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005d2f1                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a4ffe                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a783c                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005eaa2                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005daf7                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005593c                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a7510                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a6e43                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000055847                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a6f7f                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] vsnprintf                                                                                                                                                                                                                                                                                                                                              -      -            
     0.00%  [.] std::__num_base::_S_format_float(std::ios_base const&, char*, char)                                                                                                                                                                                                                                                                                    -      -            
     0.00%  [.] 0x000000000005cc5d                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005d08f                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005d0a8                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffac8818e0                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005eac1                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] neat::Genome::mutate(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >*, int*, bool, float, float, float, float, int, float, float, int)                                                                                                                                                   -      -            
     0.00%  [.] 0x000000000005dfa6                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000014738d                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000064f3b                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005c4cb                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005d4e6                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffac085a14                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] pthread_once                                                                                                                                                                                                                                                                                                                                           -      -            
     0.00%  [.] 0x00000000000a6317                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a6f7b                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000065197                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffabc01ca1                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffabc01cc0                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffabf30ae4                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005d396                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffabf27b8c                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a75ce                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000001765b7                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffabf766d3                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffad162971                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000176374                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffabc01ca6                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000065145                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000001473aa                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000176466                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffabc015ff                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000092ad4                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffac085b44                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffabc01cb4                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffad165ecb                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005c4df                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffad1615cf                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffad1797c2                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffad16295c                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffad1615ca                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffabf27b66                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000005c4c0                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000001473d5                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000176485                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffabf47344                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffac298c11                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffad134d78                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a7640                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a7622                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffad134c8e                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffabc01280                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000001043b                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [k] 0xffffffffad134b7a                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000000b2ae                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000017af2                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000202c1                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x000000000002258a                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x00000000000a711d                                                                                                                                                                                                                                                                                                                                     -      -            
     0.00%  [.] 0x0000000000176e00                                                                                                                                                                                                                                                                                                                                     -      -            


#
# (Tip: To see how parallelism changes over time, try: perf report -F time,latency,parallelism --time-quantum=1s)
#
